,Unnamed: 0,review,rating,date,from_release,word2vec
393,393,설 명절 가족이 함께 볼 만한 영화. ,9,2025-01-22 23:24:57.468629,23,"[-3.3343100e-04  1.7089753e-03  2.6524481e-03  1.4786912e-03
  4.0182723e-03 -6.2707150e-03  1.9354371e-03  1.0983052e-02
 -2.9910046e-03 -5.2302834e-03 -1.7776912e-03 -5.6049502e-03
 -2.3182060e-03  2.2810823e-03  6.1981707e-05 -9.1712846e-04
  2.3156698e-03 -2.2165789e-04  7.3293189e-04 -5.7751923e-03
  1.7273352e-03  7.6062261e-04  4.2858059e-03 -2.2624824e-03
  2.1782583e-04  2.0541963e-03 -3.0002340e-03  5.1765918e-04
 -1.3289120e-03 -9.2259004e-05  4.2661666e-03  3.8889009e-03
 -2.3397132e-04 -1.5048977e-03 -2.1020039e-03  3.5347051e-03
  1.8866550e-03 -4.9122237e-03 -1.0275576e-03 -5.1117036e-03
  8.5265265e-04 -4.1771675e-03 -1.3486973e-03 -1.3882336e-03
  3.2953713e-03  1.0421200e-03  5.0717342e-04 -3.0725128e-03
  7.2021730e-04  1.5857477e-03  1.8046148e-03 -8.0055604e-03
 -2.1857296e-03 -7.4506819e-04 -9.6937671e-04  2.1374512e-03
  5.8032922e-04  8.4599329e-04 -1.6423573e-03 -7.6286157e-04
  1.0227314e-03  2.5724722e-03  3.1312909e-03 -1.3328556e-03
 -6.3746399e-03  3.6659851e-03  9.7307871e-04  6.5318821e-03
 -6.8276948e-03  3.9128093e-03  5.4133311e-04 -2.2798283e-04
  3.9438531e-03  4.1959294e-05  4.8700254e-03 -1.5239612e-03
 -4.1190046e-04  7.0584865e-05 -5.6595476e-03  2.1807502e-03
 -1.3066222e-03  3.1198384e-04 -6.8077007e-03  7.0830463e-03
 -2.1607121e-03 -5.1319087e-03  3.8667773e-03  8.5044897e-04
  1.5803643e-03 -3.8468026e-04  6.6555506e-03  1.4149511e-03
  1.1254336e-03  3.1079669e-03  7.4882684e-03  3.7449345e-03
  4.5708697e-03 -4.1105663e-03 -1.1961609e-03 -5.1325886e-05]"
394,394,코믹 액션이  볼만한영화  입니다,10,2025-01-22 23:24:57.476040,23,"[-2.7720102e-03  6.1251124e-04  6.7531224e-04 -2.5191410e-03
  1.8409605e-04 -7.2450344e-03  2.3497147e-03  8.2119359e-03
 -1.1392860e-03 -5.1944228e-03 -1.7742496e-03 -5.3009996e-03
 -3.6968677e-03  2.5923394e-03  2.2944780e-03 -3.8946541e-03
  4.8890710e-03 -5.5061257e-03  3.2919887e-03 -4.2925403e-03
  3.6784045e-03  2.5595087e-03  3.9675827e-03 -1.5707937e-03
 -2.0545344e-03  4.9341857e-03 -5.3724200e-03  5.5044738e-04
 -2.1075699e-03 -1.0339025e-03  5.8053564e-03  2.1043448e-03
 -1.8638454e-03 -3.5775215e-03 -3.2099499e-03  3.7130492e-03
  6.6327187e-04 -3.7516812e-03 -4.3870560e-03 -6.9704498e-03
  6.5824745e-04 -9.9959853e-04  1.8819404e-04 -2.5886153e-03
  2.3913777e-03 -2.5431283e-03 -1.5646177e-03 -5.1534730e-03
  1.7710590e-03  1.5142355e-03  2.0736665e-03 -4.9711084e-03
 -1.3675775e-03  2.7559226e-04 -1.7431247e-03  1.6829601e-03
  5.8014225e-04 -5.8509107e-04 -2.4228469e-03 -1.2205200e-03
 -4.1002699e-05  1.7175315e-03  3.0173943e-03  1.7588217e-03
 -5.2292994e-03  5.0760927e-03  6.7742477e-04  4.7699697e-03
 -4.8380652e-03  5.7977084e-03 -2.2297376e-04  3.6747244e-03
  5.3194440e-03  3.7283846e-04  7.4480106e-03 -1.0582060e-03
 -1.7892215e-03  1.4435994e-03 -6.2969173e-03  9.3003950e-04
 -5.4642549e-03 -7.1115175e-04 -6.6521224e-03  1.0785311e-02
 -1.3084918e-03 -3.3793314e-03  4.5579006e-03  6.2224846e-03
 -3.9257592e-04 -1.0686693e-03  6.9727222e-03  7.1081740e-04
  1.8485920e-03 -1.7765177e-03  7.5041563e-03  6.5253731e-03
  3.8667084e-03 -1.6104062e-03 -4.9727893e-04 -3.0849385e-04]"
395,395,웃김  ㅠㅋㅋㅋ 재밌었음 ,10,2025-01-22 23:24:57.483268,23,"[-4.60869778e-04  2.89105717e-03 -5.81564987e-03 -4.33054147e-03
  6.20818138e-03 -4.87968372e-03  8.23178852e-04  9.58948582e-03
 -4.24651010e-03 -1.32944742e-05 -3.28942644e-03 -1.92183477e-03
  4.63165669e-03  4.25459677e-03  8.74340814e-03 -7.19048642e-03
  2.39211228e-03 -1.10883883e-03 -2.30289344e-03 -9.93764625e-05
  1.27489388e-03  2.02742778e-03  2.38297950e-03  1.15243405e-04
  1.32317934e-03 -4.05023014e-03 -1.23693768e-04  2.34352238e-03
 -3.75120831e-03 -7.30503176e-04  3.36139579e-03 -1.17075501e-03
  3.98358010e-04 -5.14267990e-03 -3.40739544e-03  6.20522350e-03
  6.37470686e-04  2.55461992e-03 -2.43967702e-03  1.74931355e-03
 -7.19124824e-03  1.38487376e-03  8.27370270e-04 -4.21841774e-04
  1.37571059e-03  3.22219427e-03  6.52868068e-04 -6.72954266e-05
  6.03502383e-04 -8.66915972e-04 -4.89051163e-04 -3.02030356e-03
 -6.15007943e-03 -6.33134833e-03 -2.36364454e-03  1.59487445e-05
 -8.79902334e-04 -9.73340124e-04 -6.95540896e-03 -1.02215039e-03
  3.36955697e-03 -2.44927849e-03  4.40686708e-03  2.62846122e-03
 -5.71126677e-03  9.36666410e-03  6.23102486e-03  4.34332108e-03
 -3.01850121e-03  1.00074457e-02  1.30424940e-03  3.76359187e-03
  1.15643453e-03 -1.45367754e-03  1.76538841e-03  9.34615266e-04
  3.32906912e-03  2.23109336e-03 -8.42148962e-04  4.75133443e-03
 -4.51914640e-03 -2.98639038e-03 -5.14084566e-03  7.17908086e-04
 -7.27844716e-04  5.48117037e-04  1.35145523e-03  7.80863513e-04
  5.02468320e-03  3.38461809e-03  1.28822296e-03 -2.33450133e-04
  3.01955012e-03 -2.62995414e-03  2.38436554e-03  1.61643606e-04
  3.46671790e-04 -4.91281739e-04  1.30070979e-03 -5.50014526e-03]"
396,396,다 좋은데 대사가 잘 안 들림,6,2025-01-22 23:24:57.490278,23,"[-1.7210947e-03  6.6832476e-03 -3.5113859e-04  2.8861254e-03
  9.8678272e-04 -4.1402364e-03  4.1834651e-03  5.3088544e-03
 -2.4064060e-03  2.1633992e-04  1.0494440e-03 -4.4088191e-03
  7.7314302e-04  6.0426828e-04  1.6288637e-03 -2.1131400e-03
  8.0440514e-04 -2.7870184e-03 -2.7809271e-03 -8.8939220e-03
  1.7423431e-03 -9.4116799e-04 -8.3313009e-04 -6.1624460e-03
 -2.1768583e-03 -1.4486776e-03 -2.7644648e-03  8.5023103e-06
 -7.5405050e-04 -4.3498497e-03  6.3505949e-04 -1.5624168e-03
  8.6223468e-04  2.6981053e-03 -1.5335589e-03  6.5183947e-03
  3.7609700e-03 -3.2128957e-03 -1.1142439e-03 -4.9585425e-03
  2.5723116e-03 -9.9291815e-04 -1.8118698e-03  2.2244847e-03
  7.1961724e-04 -1.1409249e-03  2.6863185e-03 -2.6908778e-03
 -9.7688672e-04  2.9649714e-03  1.9742476e-03 -2.2106431e-03
  1.1440498e-03  1.2507073e-03 -1.6775030e-03  4.7909846e-03
  1.5489378e-03  1.1347153e-03  1.0428622e-03  6.4512488e-04
  1.8452483e-03 -1.6384961e-03  1.8468797e-03 -5.3994259e-05
 -3.9654970e-03  5.0992244e-03  5.3601613e-04  8.2826624e-03
 -3.7663518e-03  2.2798663e-03 -3.6424890e-03  1.4500876e-03
  3.2649401e-03  1.2437199e-03  1.2305987e-03  1.9953928e-03
 -4.4622081e-03 -3.1124135e-03 -3.5332676e-03 -8.9186052e-04
 -2.9139700e-03 -2.9420773e-03 -4.2454414e-03  3.0827697e-03
  4.1932533e-05  4.3407786e-03 -9.5966895e-04  3.7337246e-05
  6.8301149e-03  2.3150120e-03  1.2554816e-03 -1.0954700e-03
 -5.8851944e-04  1.2731858e-04  1.1249932e-03 -6.0156576e-04
  3.4260971e-03  1.3873179e-03  2.1019415e-03 -1.3686253e-03]"
397,397,진짜 헛웃음만 나오네.. 초딩 시나리오에 연기하는 배우들에게 박수를.. 이 영화에 85억을 태워??,1,2025-01-22 23:24:57.497187,23,"[-1.1948708e-03  1.3175334e-03  2.4319650e-03  8.2791370e-04
  1.8320787e-03 -4.4365642e-03  2.4219879e-03  7.4981023e-03
 -2.1334102e-03 -1.4491739e-03 -2.1920989e-03 -6.1117993e-03
 -4.5665973e-04  2.6988375e-03  1.1945848e-03 -2.5623008e-03
  2.2442341e-04 -2.1796252e-03  5.4067967e-04 -7.4936328e-03
  1.4891500e-03  1.3174878e-03  2.4836934e-03  9.1509544e-04
 -8.2449155e-04  6.1779108e-04 -2.0682728e-03 -2.6792283e-03
 -4.2448021e-03  6.6712557e-04  4.7852211e-03  1.2095181e-03
 -2.1247561e-04 -5.7724644e-03 -1.1069343e-03  4.4357823e-03
 -1.2031571e-03 -2.6753084e-03 -3.4188256e-03 -6.1258213e-03
  1.3910105e-03 -4.2607621e-03 -1.8844208e-03  3.4332750e-04
  3.0888759e-03 -5.2892137e-04 -1.7832272e-03 -2.9608598e-03
  6.9533038e-04  1.3333370e-03  3.3151403e-03 -3.1100477e-03
  1.6224182e-04 -7.6826772e-04 -2.2092347e-03  1.5001588e-03
  2.1472643e-03 -1.2257905e-03 -4.7044018e-03  1.5209421e-03
  4.4601387e-04  8.6029514e-04  6.8048134e-06  2.7678546e-04
 -3.7695288e-03  2.5674156e-03  1.8131525e-03  2.8790184e-03
 -3.3694131e-03  3.3824346e-03 -3.0861455e-03  2.1965585e-03
  1.7131136e-03 -1.1724144e-03  4.8584794e-03  6.4104976e-04
 -4.4746033e-04  1.7978707e-03 -1.3824378e-03  2.4778491e-03
 -2.7686616e-03  9.3550218e-04 -3.6069497e-03  3.1237162e-03
 -2.3075026e-03 -3.8287882e-04  2.4751469e-03  2.1963946e-03
  3.8438777e-03  1.4290785e-03  6.1120354e-03  8.2851422e-04
  7.8962726e-04 -7.8942062e-04  4.7431798e-03  3.7404920e-03
  3.3319592e-03 -1.6064153e-03 -3.1630427e-04 -3.6161509e-04]"
398,398,연출 스토리 배우★,10,2025-01-22 23:24:57.504038,23,"[-1.8898181e-03  6.0648937e-03  4.8499508e-03  5.7949079e-03
  3.6597664e-03 -1.1161319e-02  2.5641720e-03  6.5493481e-03
 -8.4199663e-03 -7.5090174e-03 -1.0651095e-03 -9.4934423e-03
  1.2925417e-03  2.1416864e-03  3.4518973e-03  4.9238780e-04
 -4.2196405e-03 -1.9877509e-03  4.9242238e-03  2.2787752e-04
  3.3290596e-03  2.7364844e-03 -2.9315259e-03 -1.3839493e-03
 -4.0841573e-03  5.7826410e-03 -1.3683330e-03 -6.2351236e-03
 -2.9722978e-03 -2.8740857e-03  5.0732179e-04  5.7357585e-04
 -1.3512989e-03 -4.8251129e-03  1.2338182e-03 -2.5057367e-03
  4.5411121e-03 -7.8463112e-05 -3.0658171e-03 -3.9979122e-03
  2.8863247e-04 -1.8435147e-03 -1.0239318e-03 -2.6660727e-03
 -3.3497617e-03  1.6816008e-03 -2.0438302e-03 -3.3601378e-03
 -1.0689488e-03 -3.5480694e-03  4.9471362e-03 -1.4049967e-03
 -7.8168273e-04  7.9293654e-04 -2.4129904e-03  9.0128579e-04
 -3.5843961e-03 -3.4367251e-03 -3.1267442e-03  4.2777951e-04
 -1.3494787e-03 -2.7844601e-03 -1.7357816e-05  4.1548791e-03
  2.1607364e-03  7.6493816e-03  5.1096373e-04 -7.5284112e-04
 -1.9297129e-03  2.5187852e-03 -6.3383081e-03  1.4592651e-03
  2.8614723e-04 -3.0735759e-03  3.3513005e-03  4.6245409e-03
 -5.8115721e-03  1.1436868e-03  2.7451608e-03  2.9469887e-03
 -4.3915026e-03  3.2480955e-03 -3.2332521e-03 -3.1135143e-03
 -5.9185545e-03 -1.4125081e-03  2.0718444e-03  4.9553406e-03
  1.0720033e-02  1.0317927e-03 -4.5598659e-04  3.1596685e-03
 -4.7690063e-03 -1.0469763e-03  4.4123298e-03 -4.9431049e-03
  1.7749768e-04 -1.3287605e-03  5.3664641e-03  2.4123373e-03]"
399,399,1편을 몰라도 즐기기에 어렵지 않은 스토리,9,2025-01-22 23:24:57.510881,23,"[-4.63482866e-04  2.59134360e-03  2.83875526e-03  3.16930446e-03
 -6.09976632e-05 -6.69226144e-03  3.40132019e-03  3.73327220e-03
 -2.39323615e-03 -1.41860428e-03  7.73436914e-05 -1.92861725e-03
  9.04343207e-04  5.19219926e-03  3.13759036e-03  2.42097140e-03
  4.48088103e-04 -4.65099467e-03  2.99098901e-05 -3.83680663e-03
  2.90043326e-03  2.72443471e-03  1.89970830e-04 -4.35209193e-04
 -4.67038620e-03  1.41039561e-03 -2.13759649e-03  7.91164231e-04
 -2.15831958e-03  2.70750001e-03  5.53387776e-03  1.23362523e-03
  2.59941840e-03  1.44168548e-03 -1.15212216e-03  4.11144504e-03
 -1.54229754e-03 -1.91726629e-03 -4.05567326e-03 -4.28138161e-03
 -4.69234015e-04  5.86198235e-04  4.60330775e-04  4.64885449e-03
  7.59705727e-04  3.07471096e-03 -2.53830547e-03 -2.45053810e-03
  2.19996646e-03 -1.39278942e-03  2.95016565e-04  5.55080536e-04
 -2.55617034e-03 -1.61123695e-03  1.04079861e-03  8.47691088e-04
  1.48562319e-03 -2.32474558e-04 -2.67920527e-03  4.26819082e-03
 -8.88023758e-04  6.65269792e-04  1.12439622e-03 -1.03901478e-03
 -4.74780193e-03  2.89312284e-03  7.33626657e-05 -1.31699187e-03
 -4.06084815e-03  2.10561696e-03 -4.04290203e-03 -1.40258647e-03
  1.68402249e-03 -3.08768451e-03  2.91276746e-03  1.15068629e-04
  2.32107891e-03  1.65382971e-03 -4.00521094e-03 -2.56261183e-03
 -3.47282132e-03 -3.56938457e-04 -6.00070227e-03  5.49184624e-03
 -2.28625978e-03 -1.86192559e-03 -4.00192803e-04  4.11535287e-03
  6.45590341e-03 -2.07760581e-03  3.57898581e-03  2.10814504e-03
 -1.82100199e-03  1.18162134e-04  8.80312407e-04 -2.98405066e-05
 -1.85885269e-03  1.33498339e-03  1.98091893e-03 -1.02527626e-03]"
400,400,재미있었어요   추천하고싶네요 ,10,2025-01-22 23:24:59.581549,23,"[-5.8148936e-03  4.2310250e-03 -1.8764631e-03 -5.3171678e-03
  1.6805624e-03 -2.3222989e-03  2.4670381e-03  7.5428486e-03
 -5.8590434e-03  6.3329423e-04 -2.4816289e-03 -2.1603403e-03
 -6.0528051e-03 -1.4113096e-03 -4.9964589e-04 -6.7012254e-03
 -2.9816048e-03 -2.1015494e-03 -9.0278871e-04 -9.7265253e-03
  1.9506020e-03 -3.7890775e-03  4.1066906e-03  7.3219966e-03
 -7.8709666e-03 -3.0060222e-03 -1.8552681e-03 -2.9153221e-03
 -3.2434587e-03  5.1182848e-03  6.3478574e-03  8.6602865e-04
 -6.6390494e-05 -9.9880295e-03  3.1395874e-03  3.3318021e-03
 -1.1469857e-03 -4.0050759e-04  1.5427259e-03 -6.4637251e-03
  4.8377737e-03 -7.8492425e-03 -8.3451653e-03  5.3844121e-03
  4.1040187e-03 -1.7731081e-03 -1.2717168e-03  2.2468115e-03
  3.0702569e-03 -1.2779268e-03  5.7556652e-03 -3.7032673e-03
  9.0149073e-03  2.8057219e-03 -3.1848426e-03  1.3135974e-03
  5.4096413e-04 -6.2150415e-03 -3.1514466e-03 -1.8811870e-03
  4.2863917e-03  1.3982421e-03  1.4895041e-03 -1.9039599e-03
 -4.8913085e-03  4.0627033e-03  5.2101468e-03  3.8337291e-03
 -9.3513988e-03  1.2685871e-03 -6.1091781e-03  3.6142319e-03
  5.6141056e-03  1.4114642e-03  3.3732634e-03  7.6858834e-03
 -4.4465456e-03  1.9698839e-03 -6.2151020e-04 -2.6900147e-03
 -2.3789390e-03 -5.1409192e-03  2.4681974e-03  1.8631099e-03
 -3.3586712e-03 -6.5162568e-03  3.3163028e-03  8.7575680e-03
  1.0489040e-03 -7.0536422e-04  7.1050101e-03  1.8399119e-03
  1.5667551e-03 -2.3745175e-03  4.7927601e-03 -8.3528570e-04
  1.1344483e-03 -3.9712545e-03  8.9285063e-04 -2.9786415e-03]"
401,401,1편보다 재미가 없어!!,6,2025-01-22 23:24:59.588748,23,"[-3.8125417e-03  2.1564108e-03  2.7929206e-04  5.8708512e-03
 -3.4380930e-03 -6.7762551e-03  1.2424543e-03  8.6370353e-03
 -5.0840084e-03  1.7271376e-03 -3.8810542e-03 -6.7932541e-03
 -4.5583671e-04  4.0611443e-03  3.4158552e-04 -2.3062842e-03
  3.8057722e-03 -6.0312715e-03 -2.3861979e-03 -9.6487598e-03
  1.6912323e-03  2.8991872e-03 -7.1486674e-04 -1.0429736e-03
 -3.3072997e-03 -1.7729962e-03 -3.1546841e-03 -1.2653896e-03
 -6.0362895e-03 -1.5014575e-03  2.6501436e-03  5.0711958e-04
  4.4649555e-03 -3.8547341e-03 -3.2205053e-03  4.7235847e-03
  2.6093940e-03 -6.5483456e-03 -2.8999262e-03 -4.2762514e-03
 -1.0001560e-04  5.2247621e-04 -6.3266605e-03 -4.4004195e-05
  4.8144720e-03  1.6004011e-03 -3.9652055e-03 -2.3951919e-03
  7.0441244e-03  1.4830473e-03 -4.0228738e-04 -3.3144953e-03
 -2.2696993e-04  4.8407209e-03  8.6910986e-05  1.2349692e-03
  1.5081918e-03 -3.0576822e-03 -7.7619962e-04  5.0194194e-03
 -5.7403557e-04  8.6547399e-04 -2.8370940e-03 -1.6018884e-03
 -1.1413291e-03  3.5312460e-03 -1.7686217e-03  2.7069843e-03
 -5.9159440e-03  4.7344402e-03 -1.8583998e-03  3.4652890e-03
  5.7986216e-03 -6.9061960e-03  3.8406828e-03  1.1333498e-03
  2.9281324e-03 -1.6729904e-03 -8.9556590e-04 -2.5860816e-03
 -6.8286327e-03 -2.1359164e-03 -3.4521669e-03  6.1775423e-03
 -3.8964131e-03 -1.7933272e-03 -1.9764402e-03  2.2460148e-03
  8.4987208e-03  3.6721677e-03  5.6575770e-03  2.5673111e-03
  7.7732175e-04  2.9201317e-03  5.7772077e-03  1.7829494e-03
 -2.3593758e-03  1.9058960e-03  3.0848503e-03  3.3786385e-03]"
402,402,가볍게 웃으며 관람했네요..지겹지않고 시간 잘가요..,10,2025-01-22 23:24:59.595769,23,"[-3.5400402e-03  1.9514405e-03  1.3228550e-03 -2.6466325e-06
  4.4015264e-03 -5.4821642e-03  3.8056471e-03  8.1795584e-03
 -4.6138070e-03  1.0157127e-03 -2.2901541e-03 -8.4962081e-03
  2.1727264e-03  1.7926965e-03  3.5569363e-03 -5.1760185e-03
 -6.2836782e-04 -4.8664948e-03  1.9597835e-03 -1.2263639e-02
  4.0949192e-03 -8.7218487e-04 -4.3647914e-04 -1.2033189e-03
 -3.5535316e-03  3.3783937e-05 -2.8992363e-03 -3.2682519e-03
 -3.9044512e-03 -1.1261363e-03  4.5343423e-03  1.5074502e-03
  2.5740839e-03 -4.7442429e-03  3.7542545e-06  4.0197377e-03
 -1.0622604e-03  1.6371782e-04 -2.1979171e-03 -5.6787645e-03
  5.2298733e-04 -6.9673257e-03 -1.8002779e-03  4.5936494e-03
  3.7366741e-03 -3.3342321e-03 -1.5086774e-03  1.4891798e-03
 -1.6008085e-05  6.7080487e-04  4.8003914e-03  1.9506570e-04
  2.3919926e-03 -1.0965535e-03  7.5299834e-04  4.9571937e-04
  4.5417594e-03 -2.4147227e-03 -3.2663252e-03  2.0062278e-03
 -1.1208674e-03 -2.1578064e-03  1.1932943e-04  9.0475800e-04
 -3.5334781e-03  3.4704483e-03  2.2716816e-03  7.7424794e-03
 -5.1976051e-03  3.2598041e-03 -3.5621007e-03 -5.6354923e-04
  4.4390317e-03  2.2532248e-03  4.8374492e-03  2.7350262e-03
 -1.4229635e-03  2.9735847e-03 -1.2581728e-03  1.0334696e-03
 -5.4680295e-03  5.4687238e-04 -4.2453902e-03  6.4441725e-03
 -2.6949233e-04  2.6299483e-03  4.9915374e-03  6.1478033e-03
  6.8892604e-03  2.4923608e-03  7.7247210e-03  3.8945707e-03
  1.9496999e-03  1.9532689e-03  1.0470385e-02  5.5679576e-03
 -4.0348194e-04 -1.9901693e-03  3.3717835e-04 -1.7608951e-03]"
403,403,"액션은 성공, 유머는 실패. 정가 다 주고 보실 분들은 다시 한번 생각해보시길.",8,2025-01-22 23:24:59.602676,23,"[-9.61590558e-04  2.33897776e-03 -1.03139190e-03  9.94416652e-04
 -2.26947805e-03 -7.22657517e-03  4.60711494e-03  5.40254731e-03
 -3.37405247e-03 -4.44248959e-04 -6.19324972e-04 -4.59777284e-03
 -2.42321077e-03  1.24045066e-03  1.51018176e-04 -2.83420295e-03
  1.96195045e-03 -2.82567972e-03 -4.49874159e-03 -4.72122524e-03
  3.72062298e-03  2.17402214e-03  2.24919990e-03 -2.25301762e-03
 -5.67834242e-04  2.04394478e-03 -5.18533960e-03 -1.46782235e-03
 -3.39106796e-03  2.04773946e-03  2.31233728e-03  1.42387149e-03
  3.70821846e-03 -4.33628727e-03  6.29207643e-04  4.52608801e-03
  1.47735910e-03 -3.69622791e-03 -5.33229206e-04 -4.43349872e-03
  9.49867070e-04 -3.06523754e-03 -3.60866124e-03  1.91958318e-03
  2.87405006e-03 -1.92399730e-03  1.18260374e-04 -3.04314774e-03
  3.86108033e-04  1.80617312e-03  1.57135294e-03 -3.10730515e-03
  4.93192812e-04 -8.14766623e-04 -1.12786947e-03  5.58837783e-04
  1.50790380e-03  1.57328090e-04 -2.88679288e-03  2.77550309e-03
  2.08246312e-03 -1.30508596e-03 -1.19568408e-03 -1.41305453e-03
 -4.36602626e-03  3.88494274e-03 -6.87152642e-05  3.17868171e-03
 -4.85587073e-03  6.22967258e-03 -4.71940869e-03  3.13078577e-04
  4.32593981e-03 -1.47288409e-03  2.97320820e-03  4.66490164e-04
 -7.42755947e-04 -4.83944459e-04 -3.85060417e-03  2.82348087e-03
 -1.41465815e-03 -1.07732287e-03 -5.96274389e-03  1.47564360e-03
 -3.39764543e-03 -2.97277347e-05  2.01874552e-03  1.58074743e-03
  1.49704819e-03  1.15025952e-03  5.72456885e-03  7.13935879e-05
  1.18256442e-03 -7.50155887e-04  4.98610688e-03  3.06333555e-03
  3.27630597e-03 -2.05916542e-04 -1.78203150e-03 -2.49637850e-03]"
404,404,Ythhhhgyyy,10,2025-01-22 23:24:59.609501,23,"[ 8.2730111e-03  7.9964567e-03 -1.5623010e-03 -8.0480929e-03
 -5.7543279e-03  8.3181672e-03  9.4866706e-03 -7.3061357e-03
  9.3560992e-03 -6.6115176e-03 -2.2542728e-03  7.4196793e-03
  5.7071303e-03  3.0600023e-03 -6.5145935e-03 -8.3062919e-03
  5.4900562e-03 -1.1052405e-03  6.0948278e-03 -1.8312478e-03
 -8.0880765e-03  5.6272699e-03 -6.4037563e-03 -3.3408403e-05
 -1.8670798e-03  4.9133934e-03 -9.4423667e-03  2.7292132e-04
 -8.9684012e-04 -8.9630457e-03 -2.3859965e-03  7.7994717e-03
 -9.9245468e-03  5.1816893e-03  2.1559775e-03 -4.4066549e-04
 -5.5894349e-03  6.6015217e-03 -3.9429856e-03  7.6543461e-03
 -7.8100036e-03 -9.9180294e-03  6.9341911e-03 -6.0716690e-03
  8.0446769e-03  7.6318178e-03  8.0404198e-03 -2.0622779e-03
  1.8366718e-03 -9.6227797e-03 -6.4074993e-06  9.9290011e-04
 -4.7718491e-03 -9.8829865e-03 -8.2968008e-03  1.6451251e-03
 -8.0826888e-03  3.0172765e-03 -1.8884360e-03  3.4203827e-03
 -7.8066848e-03  9.0079233e-03 -1.8891215e-04  5.7671475e-03
  1.7292440e-03 -9.2729405e-03  5.3373575e-03  9.8273419e-03
  5.9703458e-03  8.7049855e-03  8.0902325e-03 -7.3681083e-03
  5.4315077e-03  9.9161891e-03 -1.7153620e-04 -7.4221576e-03
 -5.6886170e-03  1.7668521e-03 -1.4628934e-03  5.4475404e-03
  4.2782426e-03 -6.0477376e-04 -7.3729442e-03 -7.6856338e-03
 -1.9535292e-03 -6.5182005e-03  1.7059338e-03  7.2710123e-03
  7.1486305e-03 -3.0007828e-03  2.5721514e-03 -1.3778949e-03
 -4.1045500e-03 -4.4309651e-03 -9.6881399e-03 -7.2234096e-03
 -8.7772356e-03 -6.4909672e-03  4.0290370e-03 -3.1829000e-04]"
405,405,오랜만에 실컷 웃었네요. 액션도 좋았는데 중간중간 웃긴포인트도 많았던 영화 였습니다. 킬링타임용으로 강추요!,10,2025-01-22 23:24:59.616340,23,"[-9.9015108e-04  2.2814802e-03 -5.7711016e-04 -2.0235331e-05
  1.4283527e-03 -5.1251757e-03  2.7270250e-03  7.7972300e-03
 -1.9656275e-04 -2.7479110e-03 -7.2237448e-04 -6.2454250e-03
 -2.0746600e-03  3.8430367e-03  1.5527570e-04 -1.8405295e-03
  1.3266859e-03 -4.2414200e-03 -1.5331920e-03 -4.2479527e-03
  3.5068672e-03  1.0461641e-03  2.3546477e-03 -4.0935134e-04
 -1.6413868e-03  5.6853623e-04 -1.7827456e-03 -1.2903915e-03
 -3.8683398e-03  9.9428836e-04  5.8842734e-03 -2.7251447e-04
  2.9087460e-03 -5.7191909e-03 -5.4442062e-04  4.7250260e-03
  1.3726080e-03 -2.4220210e-03 -4.6196203e-03 -4.8298547e-03
  3.9740113e-04 -1.2308637e-03 -2.4361282e-03 -7.9134788e-04
  2.9580153e-03  1.8917392e-04  4.5855084e-04 -2.0047829e-03
  7.8268215e-04  3.6712710e-03  9.0116827e-04 -4.3307473e-03
 -6.8948400e-04  9.8111969e-04 -2.3831192e-03  3.4643754e-03
  9.5436868e-04 -7.0969421e-05 -4.5908722e-03  2.3021044e-03
  2.4097103e-03 -3.9522498e-04  7.6977187e-04  6.9777807e-04
 -4.1721715e-03  2.1965152e-03  2.8086344e-03  3.0231737e-03
 -4.2306860e-03  7.6913461e-03 -1.0156644e-03  1.9476462e-04
  5.1420010e-03 -9.5169590e-04  4.5007472e-03 -7.7807967e-04
 -1.5170784e-03  9.2575070e-04 -2.3537853e-03  1.0815696e-03
 -4.7411402e-03 -1.1390669e-03 -4.7786096e-03  3.8962166e-03
 -2.2836800e-03  2.1821952e-04  3.5742430e-03  3.0488409e-03
  3.6818304e-03  2.1903268e-04  4.7850180e-03  1.2290467e-03
  2.5703462e-03  1.2530531e-04  2.6982354e-03  4.7182660e-03
  5.2333047e-04 -3.2601932e-03  8.5495674e-05 -2.9282804e-04]"
